1 101 201 301 401 501 601 701 801 901 
35 162 267 326 478 539 650 744 828 983 
96 123 245 306 446 593 654 769 889 941 
88 138 289 379 413 565 623 726 839 975 
62 120 216 351 477 576 673 706 890 949 
79 142 238 362 453 586 643 751 900 978 
82 141 217 384 449 553 613 792 880 986 
96 152 212 318 441 587 644 716 899 945 
85 127 214 383 435 600 698 717 838 979 
62 117 288 376 475 567 676 724 895 926 
37 103 224 311 417 541 670 720 842 953 
46 161 241 379 457 581 691 770 852 905 
44 174 235 303 425 597 649 750 868 986 
72 132 230 384 456 554 620 795 879 937 
81 185 250 301 435 580 665 738 875 981 
86 144 258 395 488 587 609 783 845 917 
29 190 296 322 405 515 628 770 890 919 
9 154 217 335 456 504 668 751 841 905 
86 148 300 330 492 586 632 710 812 919 
60 140 265 330 490 570 637 733 855 931 
58 149 226 340 442 550 664 725 853 941 
58 199 283 334 452 584 689 771 871 949 
20 187 290 363 461 533 689 736 824 995 
23 163 295 322 422 545 694 793 850 909 
72 166 207 317 408 589 629 762 898 920 
42 106 291 307 499 592 606 761 802 902 
14 140 220 392 448 555 629 779 882 953 
43 120 292 400 431 516 618 793 865 942 
56 109 250 359 499 530 614 728 897 961 
51 120 247 388 468 589 604 768 857 927 
35 195 289 305 477 584 700 753 895 989 
27 169 299 330 429 557 630 728 900 966 
43 189 273 397 405 569 604 762 841 950 
92 165 267 332 421 514 650 756 870 988 
50 179 244 358 473 519 612 707 854 952 
90 114 211 399 479 527 612 794 825 950 
42 168 236 303 472 567 607 729 853 937 
67 101 230 330 423 558 647 708 809 974 
70 130 233 378 497 516 611 744 814 907 
65 189 272 376 495 550 653 716 874 914 
57 190 204 375 481 561 646 720 817 958 
79 150 229 302 465 527 696 768 816 952 
69 168 255 349 447 567 646 769 840 941 
98 173 242 365 491 503 609 753 882 917 
36 172 267 338 416 519 633 712 844 903 
44 134 219 367 477 582 679 764 814 966 
99 126 253 337 410 556 678 715 812 992 
57 199 204 365 468 503 607 775 808 916 
58 144 216 349 409 589 690 714 827 957 
41 108 256 396 427 540 672 728 898 926 
27 108 268 334 489 552 687 706 885 903 
87 155 270 355 464 598 631 706 896 983 
85 103 264 302 499 538 622 706 805 932 
70 185 210 389 404 503 634 799 848 962 
71 173 208 331 435 504 667 737 890 941 
5 145 235 369 497 549 647 800 820 917 
40 192 248 324 474 528 681 797 821 942 
23 190 277 400 455 567 654 796 821 936 
90 184 206 400 491 529 619 715 882 971 
85 143 262 349 441 532 668 762 890 983 
95 103 209 367 494 521 672 742 832 990 
95 119 257 365 461 546 686 737 840 956 
11 174 204 342 500 539 646 757 835 910 
38 199 264 385 429 594 657 731 840 913 
14 183 221 366 495 592 696 715 865 985 
39 164 221 349 415 596 612 763 834 954 
65 184 256 346 465 521 631 781 887 904 
67 101 234 308 463 547 661 705 807 912 
26 137 232 383 466 559 615 748 808 973 
1 114 201 322 444 514 622 779 878 981 
2 152 229 385 422 581 629 769 878 987 
76 122 247 350 468 518 674 741 869 1000 
63 104 267 318 490 562 668 792 886 966 
16 121 279 347 445 509 697 723 826 997 
39 168 247 376 465 579 700 703 811 921 
33 101 263 317 404 530 678 763 836 913 
19 148 286 319 403 520 661 753 806 903 
2 102 273 357 403 539 690 726 850 929 
19 170 247 389 412 534 644 778 820 907 
36 147 285 398 402 504 642 710 835 993 
48 112 273 352 433 548 699 714 858 904 
8 131 215 339 448 534 636 752 856 997 
76 103 256 359 420 537 616 706 866 967 
23 195 271 317 430 559 651 743 851 920 
37 101 212 360 495 524 677 742 895 979 
25 145 236 323 478 555 617 769 899 911 
52 102 235 400 472 568 614 713 889 999 
62 161 257 393 453 599 650 763 882 970 
73 197 250 362 437 526 644 722 840 976 
98 174 300 352 454 559 617 758 857 933 
11 152 255 378 446 519 652 762 825 924 
100 151 206 343 442 580 646 739 843 946 
54 133 209 307 429 590 604 737 825 904 
89 104 293 386 474 593 695 706 852 931 
52 195 263 348 492 591 605 793 898 987 
59 126 285 362 499 538 671 704 829 994 
21 187 255 312 403 581 603 768 807 917 
62 131 233 327 485 593 634 738 897 942 
98 167 266 374 419 565 676 750 806 976 
19 142 226 368 443 501 619 794 814 982 
48 153 210 348 462 531 653 789 820 911 
74 132 208 389 414 594 656 751 843 932 
48 107 246 306 402 598 688 718 882 914 
53 107 292 332 414 568 622 786 865 926 
32 174 248 312 429 534 652 796 874 951 
95 175 265 302 452 593 647 744 833 961 
66 143 289 325 420 501 689 706 847 997 
86 157 243 363 496 541 677 753 876 944 
44 174 222 350 483 564 681 773 819 923 
19 118 282 340 424 528 697 780 867 922 
47 118 201 306 424 506 685 738 844 912 
50 114 229 329 426 567 608 800 801 931 
32 116 225 355 495 512 670 708 890 921 
92 166 256 326 477 514 679 751 850 973 
15 123 293 310 457 573 615 796 841 966 
1 178 217 370 499 510 624 758 845 980 
36 123 214 325 438 544 603 733 828 980 
60 131 277 383 423 581 681 757 869 934 
3 176 205 383 456 511 627 769 831 925 
81 171 250 371 406 536 605 792 882 981 
36 138 232 332 492 543 664 776 883 965 
92 172 243 364 496 586 696 720 851 995 
92 132 271 400 494 545 686 757 838 908 
71 103 226 368 477 590 635 746 856 929 
35 181 247 341 442 541 603 744 825 968 
76 130 268 346 424 525 641 728 840 996 
91 132 279 374 474 535 618 731 804 913 
93 199 252 361 493 516 665 743 829 989 
95 130 275 306 405 510 645 748 879 984 
4 131 230 398 476 537 635 800 835 920 
4 171 284 302 476 503 697 756 883 953 
96 168 217 393 414 570 647 756 820 994 
56 111 204 396 444 525 663 708 819 989 
55 170 237 324 441 533 602 713 808 915 
56 165 283 398 487 553 618 760 851 912 
26 149 201 364 454 555 602 769 881 998 
82 156 238 359 498 522 629 747 804 980 
75 120 256 310 433 524 699 747 814 964 
18 115 291 368 412 503 699 753 839 1000 
94 199 285 397 499 596 640 797 803 960 
51 193 298 383 441 508 625 747 873 973 
42 179 278 329 415 519 639 709 852 905 
93 177 284 305 422 544 625 799 837 969 
29 200 263 394 455 523 606 786 824 941 
95 172 258 371 451 525 615 738 851 919 
99 113 282 373 430 584 671 783 880 946 
4 125 299 397 497 591 681 777 815 969 
33 188 267 302 408 595 669 799 816 919 
48 125 212 312 418 599 653 703 876 915 
33 140 239 366 410 569 660 765 849 971 
17 182 208 383 428 536 671 704 883 967 
82 109 295 369 416 541 690 770 815 966 
61 131 261 356 499 554 656 767 883 993 
12 188 272 316 471 522 624 702 812 985 
23 167 229 351 479 552 637 782 847 962 
15 172 247 322 471 543 626 714 809 974 
33 131 246 351 471 567 671 765 838 974 
8 181 294 394 478 551 679 713 837 965 
74 111 264 383 498 505 676 705 821 989 
96 160 235 360 429 546 614 762 888 946 
91 127 205 398 413 561 634 729 833 963 
49 192 258 366 487 589 680 721 804 939 
44 102 275 387 464 549 653 715 899 932 
25 104 215 331 489 509 604 742 822 941 
81 197 285 323 422 560 695 774 827 976 
36 171 269 356 457 504 654 725 869 980 
50 109 266 348 438 560 666 726 889 901 
95 166 282 317 499 572 618 798 887 901 
48 185 219 333 433 539 623 723 829 904 
79 142 218 342 464 596 602 758 842 919 
9 123 254 384 435 505 659 731 807 967 
92 120 265 339 460 514 601 717 856 953 
23 155 222 338 499 514 633 791 844 930 
47 180 243 317 487 576 659 730 816 931 
81 172 261 393 422 507 636 781 836 906 
55 149 229 351 440 556 623 720 820 937 
69 112 246 395 405 505 681 799 853 939 
37 182 269 319 464 530 662 795 841 927 
24 195 229 393 448 579 619 708 826 956 
13 127 253 335 470 594 665 715 879 979 
92 134 201 380 490 502 667 772 814 952 
70 171 234 369 492 509 662 702 866 918 
80 172 269 388 453 519 639 795 810 926 
53 170 286 313 447 549 670 738 844 958 
66 140 224 351 469 538 608 799 805 934 
35 138 289 305 445 552 628 792 839 915 
97 104 288 321 485 540 636 781 867 962 
69 167 206 328 420 551 634 798 886 950 
49 197 249 381 459 519 628 726 886 996 
11 198 254 340 409 548 638 722 877 967 
92 116 214 347 497 569 687 703 880 927 
16 168 289 335 446 583 649 754 824 942 
55 133 259 324 466 502 653 775 801 984 
20 162 256 337 455 557 614 705 900 999 
55 103 298 302 422 565 607 717 887 986 
4 155 203 323 441 508 604 799 838 939 
87 157 244 312 470 535 690 754 834 975 
19 173 206 356 435 567 620 762 817 984 
80 200 243 343 421 577 629 790 815 978 
51 200 263 317 443 529 698 764 870 945 
10 128 207 303 403 558 624 729 888 954 
4 167 210 343 491 552 617 708 876 967 
19 172 261 391 457 526 659 705 822 938 
23 190 280 331 482 587 678 796 887 971 
85 140 221 334 450 512 681 744 823 920 
13 168 297 307 470 565 650 793 870 943 
59 181 234 305 412 561 642 742 817 912 
66 135 254 317 453 557 654 760 849 925 
29 169 244 375 437 578 616 703 820 973 
28 179 224 395 488 589 608 799 873 928 
2 111 246 304 434 539 653 706 886 927 
43 152 244 303 447 586 607 707 899 967 
47 183 212 397 421 508 637 769 879 956 
84 124 262 395 497 520 698 790 899 938 
32 106 286 304 408 505 685 750 855 968 
92 131 252 377 419 571 695 719 886 926 
45 165 239 303 469 532 640 739 824 982 
62 131 246 398 417 572 698 727 870 974 
78 182 254 347 497 558 635 764 841 954 
97 182 212 393 453 560 655 762 810 914 
87 161 236 324 407 600 656 737 867 981 
65 150 282 369 489 536 692 745 879 942 
52 179 264 320 458 522 645 710 866 917 
19 114 287 347 487 559 633 728 845 962 
92 113 253 365 473 516 627 714 882 987 
22 168 300 347 482 571 604 787 866 981 
25 136 244 330 442 514 673 718 896 910 
95 134 226 305 500 576 620 720 811 958 
64 146 295 307 417 588 661 708 837 981 
50 107 275 380 459 546 634 774 892 953 
68 107 285 386 469 541 698 705 843 995 
19 173 274 348 469 537 642 779 847 974 
86 199 207 320 408 517 678 740 847 903 
51 157 213 368 440 541 670 762 894 962 
13 179 243 329 431 507 606 789 890 960 
66 198 242 351 408 538 661 771 848 965 
51 126 296 370 457 536 654 733 864 925 
5 102 293 324 429 502 605 739 881 978 
93 115 292 319 461 552 630 769 832 920 
4 197 287 340 457 537 632 750 827 972 
78 120 201 303 422 502 606 796 841 929 
68 180 270 311 421 524 697 729 853 925 
54 129 228 353 480 544 631 759 865 937 
60 116 273 350 455 575 619 718 829 907 
71 119 280 338 459 532 618 794 871 925 
22 161 250 306 471 539 625 796 899 902 
84 138 238 376 406 551 630 777 821 993 
35 120 229 377 487 582 695 773 895 903 
53 182 203 366 414 593 681 722 809 945 
32 123 282 336 496 502 624 735 807 925 
91 184 267 337 425 501 697 768 839 956 
68 165 251 332 449 512 622 701 895 914 
5 144 265 318 484 569 629 704 891 928 
27 168 271 302 479 574 693 762 857 973 
35 126 259 371 406 529 694 769 808 915 
25 140 243 392 475 542 695 778 810 921 
88 110 205 363 456 599 613 775 891 912 
83 197 269 344 475 592 668 711 889 927 
74 127 233 310 415 519 640 796 823 930 
96 191 226 388 427 557 682 704 852 932 
80 179 254 316 488 590 603 716 824 901 
54 138 271 319 475 572 639 799 811 937 
40 118 269 396 455 518 695 787 832 955 
52 148 272 369 462 555 694 733 849 924 
7 177 291 344 411 521 670 722 811 985 
22 117 269 384 491 584 616 768 861 981 
96 188 275 302 472 579 620 718 865 993 
96 144 256 378 433 520 665 711 828 986 
51 117 278 324 486 507 684 763 874 926 
1 101 228 341 495 501 698 744 860 911 
87 200 289 397 403 552 672 734 892 956 
91 154 298 378 464 517 607 704 893 908 
66 126 257 322 419 546 641 722 826 913 
82 178 238 321 452 553 676 770 844 954 
13 181 261 385 476 552 674 778 875 950 
83 115 207 318 496 565 619 784 826 993 
59 174 253 305 437 543 644 778 815 905 
27 192 240 366 459 512 602 706 819 991 
30 128 297 382 428 544 693 761 859 994 
56 107 263 322 465 510 636 763 823 921 
86 125 298 358 452 539 618 716 862 972 
18 126 215 379 498 557 666 715 832 930 
41 177 239 330 487 573 607 761 838 946 
34 139 277 358 485 533 680 786 886 915 
86 173 229 341 478 501 617 745 811 976 
95 173 300 303 461 566 696 706 810 999 
82 135 232 378 433 524 688 701 859 939 
32 132 215 391 477 524 637 800 852 949 
30 129 254 301 468 581 633 764 838 903 
83 101 207 349 494 533 659 705 834 991 
34 153 288 346 449 600 620 765 863 971 
26 155 250 340 465 585 604 736 880 927 
60 189 218 315 473 507 605 745 874 930 
9 122 273 339 434 564 695 708 837 969 
24 140 284 348 468 560 607 787 869 996 
96 104 280 392 475 557 668 750 889 939 
94 193 278 375 497 560 605 719 878 931 
69 186 246 302 422 536 619 790 828 901 
61 132 289 316 411 531 659 777 834 992 
85 102 277 343 484 544 685 717 891 946 
48 177 229 385 485 579 637 776 894 942 
50 163 263 321 477 504 688 791 809 938 
81 103 269 320 438 576 698 766 896 972 
74 158 287 306 499 506 661 775 808 904 
26 119 235 347 405 566 620 780 854 921 
87 103 292 329 405 521 643 763 849 928 
65 154 220 331 442 504 678 737 895 926 
100 146 266 400 478 519 640 740 857 915 
95 102 201 332 472 594 664 722 827 910 
73 144 259 311 418 594 663 769 827 926 
64 180 222 337 455 521 604 752 803 994 
92 112 221 345 479 560 644 772 849 950 
28 144 282 389 415 543 685 739 876 987 
77 103 228 306 414 533 652 767 848 912 
17 132 249 358 437 529 626 707 834 953 
13 179 238 336 410 520 637 737 832 945 
21 113 244 383 499 552 650 772 882 978 
10 200 281 332 449 566 694 743 861 933 
96 128 279 384 417 567 619 724 898 933 
68 123 248 398 482 579 655 763 844 925 
7 161 249 343 428 565 604 715 829 943 
58 193 298 343 477 543 680 710 872 923 
56 190 221 353 406 525 675 750 809 908 
39 154 259 348 430 567 683 709 890 905 
66 199 256 382 463 574 666 714 827 932 
57 137 273 392 428 536 651 779 836 956 
15 166 229 339 473 590 625 703 873 928 
56 130 211 385 487 564 626 743 899 994 
71 196 223 345 418 504 659 748 809 921 
87 181 268 383 496 552 690 770 811 920 
8 140 294 348 434 588 662 768 819 933 
37 112 243 318 453 513 650 746 898 976 
37 174 283 355 464 577 655 750 893 954 
3 145 266 307 459 564 610 780 863 980 
13 103 209 375 454 535 696 769 895 911 
12 163 252 327 468 521 682 782 853 909 
45 170 284 301 447 505 640 744 862 934 
49 200 249 332 443 569 640 796 866 923 
74 172 212 355 486 561 608 734 841 938 
50 155 289 326 404 579 608 763 862 968 
23 105 253 306 433 577 699 770 832 934 
90 152 296 399 438 522 676 709 845 977 
86 190 276 333 411 554 661 799 860 909 
54 184 289 331 418 516 693 795 861 947 
60 175 275 322 442 600 618 708 812 957 
50 192 231 360 421 502 667 715 813 973 
63 107 225 302 411 582 601 718 830 990 
61 163 256 385 494 590 647 798 864 974 
70 193 228 330 490 507 659 754 822 995 
98 197 269 318 491 591 624 730 870 955 
36 198 297 361 434 554 667 775 862 984 
50 106 256 344 490 554 620 779 831 996 
55 161 292 363 452 553 651 730 889 993 
25 112 271 398 429 559 641 717 878 955 
52 157 256 349 491 597 601 776 875 987 
76 116 236 336 420 567 613 721 890 966 
22 111 267 399 457 531 666 728 897 989 
43 174 278 385 461 576 690 716 862 999 
5 191 259 360 425 565 631 746 842 963 
99 163 224 351 500 507 689 736 811 986 
58 152 229 352 443 525 615 707 893 946 
27 178 256 330 431 502 689 717 805 985 
96 111 210 343 498 556 690 732 816 979 
10 142 210 343 481 523 684 783 887 950 
48 187 231 351 499 572 639 763 819 965 
23 122 225 307 486 594 640 773 825 974 
46 144 278 397 467 563 647 708 816 944 
92 169 250 328 427 523 667 775 847 979 
44 182 248 343 434 593 677 732 850 910 
76 182 211 322 408 502 671 751 841 946 
28 155 272 392 432 508 683 783 838 927 
91 101 268 392 489 515 687 790 836 924 
71 135 220 357 463 598 607 798 836 902 
88 198 291 328 406 567 637 793 866 962 
100 173 215 390 463 589 623 759 821 944 
51 182 214 379 476 513 667 713 870 1000 
58 165 254 308 487 552 613 717 834 997 
15 176 231 384 441 524 650 741 878 984 
42 142 296 331 401 574 612 728 839 931 
28 155 226 331 500 570 679 735 877 978 
90 143 297 370 485 536 648 725 830 970 
59 115 228 335 455 551 629 796 834 999 
70 151 273 322 436 590 673 789 830 919 
14 115 218 332 457 588 647 791 844 987 
67 121 276 395 465 555 652 702 844 937 
48 140 218 306 452 509 613 796 899 969 
98 127 278 347 441 567 637 799 876 987 
58 129 291 368 430 519 605 740 866 942 
100 194 253 370 476 515 693 765 824 986 
59 154 216 310 464 589 694 783 823 966 
20 179 270 326 443 580 664 765 868 989 
83 165 220 383 432 537 669 772 866 907 
57 165 209 347 453 585 617 784 848 978 
20 104 292 306 449 586 679 794 895 978 
64 193 218 348 499 536 635 711 886 959 
71 164 272 375 486 510 614 732 888 989 
4 175 271 312 453 562 654 741 854 971 
94 131 291 400 456 588 696 783 899 961 
72 128 281 313 429 571 631 767 871 999 
13 108 291 381 495 538 690 754 867 916 
86 153 231 386 412 577 674 761 873 914 
80 181 217 318 413 540 613 702 835 965 
86 118 249 388 468 530 684 778 843 931 
58 166 268 366 475 525 611 748 896 923 
90 132 220 309 471 538 625 797 852 955 
58 125 260 303 458 596 699 775 851 939 
11 141 259 369 412 568 611 739 867 964 
36 181 247 382 435 582 630 732 817 917 
97 138 274 358 411 513 620 789 806 903 
52 199 233 351 424 529 685 790 813 999 
65 137 227 320 464 563 632 790 881 970 
35 156 220 308 404 536 617 727 807 904 
23 121 232 306 420 546 611 743 852 964 
92 109 299 337 455 563 639 781 847 973 
10 169 223 371 403 512 670 784 900 922 
85 176 222 383 477 526 605 726 880 930 
8 155 261 358 409 590 651 743 857 909 
85 182 217 322 402 549 650 701 863 933 
37 191 211 328 407 521 661 741 896 937 
73 131 254 314 435 590 665 780 893 920 
38 166 211 377 460 595 667 794 814 914 
11 125 285 341 414 590 626 714 840 998 
51 139 209 310 405 574 602 730 813 919 
59 198 220 400 496 562 637 737 816 1000 
42 184 215 392 414 509 627 779 837 913 
98 111 221 347 490 585 628 743 866 952 
45 191 255 370 499 586 652 791 809 937 
24 109 258 376 494 548 645 787 808 975 
70 130 280 322 420 523 617 783 887 967 
88 111 218 328 425 513 616 724 816 968 
40 197 268 322 449 516 694 704 889 954 
10 190 292 327 484 589 667 754 886 964 
82 143 262 307 455 576 672 704 828 981 
22 104 265 369 427 503 657 711 816 969 
82 128 237 388 441 508 655 795 856 993 
95 120 212 340 445 518 690 715 849 998 
75 172 290 372 425 595 692 800 838 926 
92 173 278 386 404 531 627 714 875 918 
74 162 264 393 416 557 698 725 858 950 
17 163 207 372 431 508 650 707 803 981 
43 109 241 338 408 523 694 763 863 926 
22 137 299 379 457 536 638 792 853 944 
53 171 282 312 475 590 665 745 879 982 
80 184 230 351 444 503 612 731 846 930 
39 155 226 378 438 594 687 800 847 901 
83 143 233 304 427 591 684 794 816 938 
39 190 258 397 453 520 679 710 841 933 
37 109 237 388 422 592 620 793 881 917 
47 167 288 329 458 561 669 771 821 953 
100 150 216 339 414 532 672 781 867 980 
44 148 270 394 480 555 610 710 862 984 
98 132 223 398 498 579 688 766 827 1000 
95 163 232 355 423 564 687 786 884 942 
88 153 276 336 480 567 678 779 816 927 
67 177 205 329 455 506 651 795 838 902 
23 104 241 312 459 576 682 713 861 964 
39 119 281 333 458 586 616 732 896 972 
48 115 225 327 414 549 655 721 844 940 
26 152 254 372 462 591 693 759 848 966 
39 129 270 328 436 573 638 781 833 936 
19 161 216 322 428 570 632 769 825 986 
66 116 203 371 496 511 666 799 807 937 
92 188 251 392 460 546 604 768 811 989 
